Composer,Name,Style,Trajectory Type,Kalz Centrality,Global Clustering,Square Clustering,Harmonic Centrality,Betweenness Centrality,Closeness Centrality,Tonnetz
bach,,barok,Trajectory With Future,0.1585080055599169,0.19962121212121212,0.28072569237972683,12.006757131757123,0.1045175086875167,0.08030919038297445,"[3, 4, 5]"
bach,,barok,Trajectory With Future,0.20362825289124833,0.3,0.5104461782725187,13.32738095238095,0.1276442307692308,0.14065934065934066,"[3, 4, 5]"
bach,,barok,Trajectory With Future,0.18102815375882653,0.2691919191919192,0.30738780785491066,12.173015873015867,0.12283653846153847,0.11934731934731936,"[3, 4, 5]"
bach,,barok,Trajectory With Future,0.16440477801018977,0.27249999999999996,0.28853283192838297,11.961122211122206,0.12333657903278156,0.08831726860991755,"[3, 4, 5]"
bach,,barok,Trajectory With Future,0.18442095302862888,0.18407407407407408,0.30637334409801564,16.564285714285713,0.09805924412665987,0.12795769993390615,"[2, 3, 7]"
bach,,barok,Trajectory With Future,0.2027610024892935,0.27020202020202017,0.36967907035696684,13.55238095238095,0.12299679487179488,0.14453069865913903,"[3, 4, 5]"
bach,,barok,Trajectory With Future,0.2296472604236333,0.2583333333333333,0.34404539815150526,12.35,0.07890117213300604,0.17260425296879314,"[3, 4, 5]"
bach,,barok,Trajectory With Future,0.19242886672300763,0.21891891891891885,0.3007834241981473,13.515115440115437,0.1219558599695586,0.12077159630975677,"[2, 3, 7]"
bach,,barok,Trajectory With Future,0.24900801071101494,0.2777777777777778,0.4251926752495716,10.933333333333334,0.08785696688135715,0.1991040318566451,"[3, 4, 5]"
bach,,barok,Trajectory With Future,0.15860140531287684,0.2790909090909091,0.3575973495032179,13.133333333333331,0.026835904953024965,0.0846195358877496,"[3, 4, 5]"
bach,,barok,Trajectory With Future,0.20209827544421813,0.2794871794871795,0.2883808495202746,10.544047619047612,0.1180392156862745,0.13616557734204793,"[3, 4, 5]"
bach,,barok,Trajectory With Future,0.21162475964104607,0.16990740740740742,0.3761456828771704,11.66666666666667,0.029275653923541242,0.13101867016049787,"[2, 3, 7]"
bach,,barok,Trajectory With Future,0.21082043339312437,0.3037634408602151,0.44024098389032,14.3,0.12759562841530053,0.1756440281030445,"[3, 4, 5]"
bach,,barok,Trajectory With Future,0.2551416020146756,0.3375,0.442677244567501,10.66666666666667,0.0951417004048583,0.2056980056980057,"[3, 4, 5]"
bach,,barok,Trajectory With Future,0.19737771101855003,0.18999999999999997,0.2952708128905693,11.577380952380945,0.11971556594584064,0.13575464083938663,"[3, 4, 5]"
bach,,barok,Trajectory With Future,0.17549308718700868,0.2704761904761904,0.3206790239545625,11.831349206349199,0.12148337595907928,0.10671097572232993,"[3, 4, 5]"
bach,,barok,Trajectory With Future,0.20624453914316057,0.25,0.30701496112924775,12.049603174603172,0.09877264757451781,0.1370599739243807,"[3, 4, 5]"
bach,,barok,Trajectory With Future,0.19549775822864088,0.2896396396396396,0.3653966681291309,11.033333333333335,0.024162861491628614,0.11500477859190825,"[3, 4, 5]"
bach,,barok,Trajectory With Future,0.1501922970841276,0.26666666666666666,0.2829448946146314,15.260339660339655,0.11969079170914035,0.076654136326595,"[3, 4, 5]"
bach,,barok,Trajectory With Future,0.1709345820138214,0.2857638888888889,0.3905972836026459,12.30238095238095,0.030978994875971368,0.08573240329740013,"[3, 4, 5]"
bach,,barok,Trajectory With Future,0.1809699339928921,0.2695121951219512,0.28561350231707816,14.041702741702737,0.10118511574966703,0.10451368476059833,"[3, 4, 5]"
bach,,barok,Trajectory With Future,0.2364766996427809,0.18827160493827158,0.5340202611161174,13.750000000000005,0.09187227866473151,0.20909372100216517,"[2, 3, 7]"
bach,,barok,Trajectory With Future,0.1468012326459391,0.23994708994708994,0.2833243430053133,17.020374886551352,0.11574193548387098,0.07500487804878049,"[3, 4, 5]"
bach,,barok,Trajectory With Future,0.2160663881501411,0.22666666666666666,0.28489250212731376,13.227380952380951,0.09818819403857393,0.15493736182756082,"[3, 4, 5]"
bach,,barok,Trajectory With Future,0.1971562986891798,0.2772727272727272,0.2896905471794541,11.794455544455545,0.11875000000000001,0.11094257854821236,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.06924313940248815,0.19141666666666665,0.291036320142144,35.49051365301374,0.020151003876881107,0.02998079583284774,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.06434261841008453,0.2096607669616519,0.276888204145787,32.053519540952,0.02289240349365137,0.019989855291846256,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.06379935370031636,0.23943661971830985,0.324706536719152,28.14781931175122,0.01257897283472731,0.019355366316931105,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.08735782821496815,0.1871794871794872,0.2540044299845417,39.39035742902356,0.08749771077302308,0.05620609820883972,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.09287353466632521,0.1994708994708995,0.2292908410144161,37.86558441558456,0.08754668842957901,0.06929095575016517,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.07060113811292003,0.2178763440860215,0.316956423894625,30.686396936396946,0.037608877828284114,0.028054254881891668,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.09301153752783461,0.190625,0.2771373215201158,33.49361440503085,0.09202025493277458,0.04646803892380233,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.07707385661824144,0.20260416666666664,0.2246711106699638,46.01955215330097,0.1087592788971368,0.04589371980676329,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.08530845285465204,0.1753822629969419,0.2297416154867591,35.73011718243923,0.09571380730587736,0.048644071500371484,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.08534679541750714,0.20046728971962618,0.3322750815836059,35.93695766502328,0.12207672263086719,0.05288729989053941,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.06459701985983395,0.18108660130718954,0.2631062080491279,28.47213555626933,0.020537324831803355,0.020086518798175242,"[2, 3, 7]"
beethoven,,classical,Trajectory With Future,0.08375716358923224,0.21337209302325583,0.28753687853298154,28.555662825612117,0.05637867855388916,0.038001985878199473,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.13093019292234148,0.22575757575757577,0.2398584336264312,21.313096054272517,0.07877073834974618,0.06800539083557952,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.1010741228058543,0.2221393034825871,0.3408948625587664,21.10491595697345,0.0790881698628594,0.03962560923139861,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.06762161171453088,0.20125502008032128,0.23731290059185026,48.12516813252146,0.048580650490891594,0.05313309647066726,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.07703455254166736,0.211070110701107,0.3028503514037259,29.157475857475863,0.029049085250425384,0.03859435916108698,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.07431722360495155,0.1886435331230284,0.2556095596393218,29.32445131838878,0.03263543103965445,0.02311737292578821,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.06871962608078974,0.2070460704607046,0.30433496468378207,33.95403012020665,0.011941353216993137,0.030793401413982714,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.09606241077476425,0.20637522768670308,0.3166626888579166,19.365981240981235,0.01686737919614632,0.03351125377925423,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.07885248955793454,0.23634686346863468,0.30704843293236256,35.75436792755416,0.12361461118238685,0.03318159618498125,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.09272068153536869,0.22344322344322348,0.25717372821472345,29.93936896436897,0.02949076153887023,0.059669421487603305,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.0694852707764835,0.1846685082872928,0.24628378274338922,46.81143985885357,0.11241313956799984,0.033392810551033984,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.08628263562914047,0.20715408805031446,0.2805739966072994,31.039402264402263,0.02033999301721794,0.04856842658261098,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.06805970798259063,0.2253391472868217,0.29972518227736106,30.008582798798866,0.03138672811607488,0.024762847024298294,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.07264108299224724,0.22562111801242238,0.3277348813459847,23.725833912613783,0.01550405436613486,0.023679182403910242,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.05381903859945571,0.188661800486618,0.30586580451980583,43.33767685728379,0.031867393709498974,0.014528213845918224,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.08074207988538815,0.17196679438058746,0.2914942039011933,36.16226978268785,0.12234608002362321,0.03404229658324588,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.05659955297623647,0.20620985010706636,0.3288330012679536,22.474379215555697,0.005713260560561943,0.01435413190063359,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.0685611988375611,0.2015957446808511,0.2763309798052447,39.71837269031764,0.11440035508211274,0.017230172353862854,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.07229143185431766,0.2317046688382193,0.2871913581374619,31.974528159478037,0.1230431323000853,0.019218722676188044,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.09135823282920581,0.20008591065292095,0.28403134901552957,26.351647615818784,0.05474825768074169,0.037644303162121466,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.08859064466605866,0.1970104633781764,0.3832487192155464,20.898881673881682,0.009353173398117219,0.03102739223030036,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.07213202919577236,0.21816168327796231,0.2976732718832213,33.25154183491645,0.12476982806433722,0.02348657716019098,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.07506761651997758,0.1744407158836689,0.27423630052394,43.09691296689603,0.08733156654416346,0.044492923219708054,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.11264133684725755,0.2137037037037037,0.29920381430951687,22.10274634901473,0.1049353603728569,0.03924747780023192,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.09120558044269744,0.18258594917787743,0.27046830394601296,23.796825396825405,0.0313082941744399,0.038655808679517574,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.07626351410268836,0.20625730994152047,0.25954628965946863,34.823359111669625,0.12479155837190689,0.028350087873462215,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.11381265108859391,0.2507645259938838,0.23693904797863224,26.405888555888563,0.09421155214611461,0.07722866677260448,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.10116898383643226,0.24084507042253522,0.24863497153100741,28.764284322488678,0.09799780146175026,0.05540290488345911,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.1905914912140161,0.17777777777777776,0.2572208010143906,15.667460317460312,0.09983171269342914,0.12055364314400459,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.10338657155575082,0.20748299319727892,0.28226225918881004,25.031554654028856,0.12527467389779792,0.041171959956038943,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.08405215012780841,0.2380952380952381,0.2915507734315072,21.675643729999603,0.05705199586681514,0.02672192496829864,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.07469935110904914,0.22150715071507154,0.2871884163640039,30.512668334044058,0.025493746862229858,0.028771697174927183,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.09780119475575184,0.19475308641975309,0.2749196733869603,26.858942867169986,0.12143530180951098,0.04503414835742304,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.10771763932113305,0.24566929133858265,0.2841117683499121,25.305387809458026,0.10792709705753184,0.05097561993687449,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.08520664516893008,0.1733974358974359,0.2353922660812673,34.66637478814777,0.12458219350833284,0.04818040243100259,"[2, 3, 7]"
beethoven,,classical,Trajectory With Future,0.0791827070539183,0.18680272108843538,0.2698143480776357,28.374886752854778,0.10778520902477454,0.027642102887610053,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.14920263496044844,0.24603174603174602,0.2917143527532702,19.641738816738822,0.09532268685401102,0.09984415584415585,"[2, 3, 7]"
beethoven,,classical,Trajectory With Future,0.09451208969660399,0.20940409683426445,0.31554888861456487,22.48544413103236,0.0384518039425508,0.042696394265326655,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.0677158211920751,0.2042950513538749,0.2702301429835291,42.08570232533931,0.09483451400812239,0.028270671670966887,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.06546018253764758,0.2025065963060686,0.25174994861594446,41.38815713585806,0.12001955420769092,0.02842197413808022,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.05539121061925139,0.2442053930005737,0.33238629029194905,22.822975489629677,0.007796489352223114,0.009853695818320778,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.0987314323707829,0.21697916666666667,0.2544040643951143,24.83102358820798,0.12152757240590682,0.03536402663947325,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.041758420115272345,0.19047169811320755,0.2406581804277633,64.00898682945478,0.0304393712526709,0.017628583799983458,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.046441931856141774,0.1889840182648402,0.23811090302090557,78.74119820305567,0.12355910908052542,0.020488542792794377,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.0877914488794627,0.19942028985507246,0.2605226187649207,38.88590705241366,0.09510566177714332,0.04715251533731298,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.0845723636589918,0.20310245310245312,0.26660982734580924,39.39066895717557,0.0951299017232568,0.048934133176694775,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.0951766002441419,0.18076923076923074,0.25123947529096335,33.30757269330634,0.09834488703123197,0.04301891614180984,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.09689684203076959,0.18909574468085108,0.24184439385029616,33.24931332730028,0.10229115080246455,0.05040576576576576,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.10611233512456943,0.20583941605839415,0.31493510068731034,26.092279942279948,0.056776556776556776,0.06422379052074938,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.10870071047016319,0.2146282973621103,0.3821825740103927,22.478843378843383,0.052111128551247846,0.04964665068984328,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.0672642790136878,0.19890638670166227,0.27238136115541184,39.36986781194067,0.06016667819351269,0.024970834022974953,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.0672642790136878,0.19890638670166227,0.27238136115541184,39.36986781194067,0.06016667819351269,0.024970834022974953,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.048816162847611484,0.1999550763701707,0.22536211920955143,71.86058410825055,0.11841976346714254,0.026242126910284807,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.048912787822026696,0.20114487010127696,0.25070356109400666,42.85636891670447,0.028830908143532067,0.018681233233544578,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.07206902819463822,0.20288957688338494,0.21100032736433133,50.974765533146495,0.057463848363747246,0.047999518541922734,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.07016112538110639,0.1881438289601555,0.27357919264805963,40.638545194380754,0.058581978059504,0.03306074312781488,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.07021559742815343,0.2161172161172161,0.30908737358674654,39.68452613130286,0.04872742897281787,0.031063569179836464,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.08736456870292794,0.2055306427503737,0.2725706520794657,39.915262493784354,0.05485597555055014,0.06004319113642765,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.07142490514441556,0.2252567693744164,0.28848807134212323,35.80293106054056,0.036363206580834265,0.027124650124172773,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.06429329084623939,0.20320959010054138,0.27284648177937026,36.243222764547134,0.05490370850552359,0.021076909631847524,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.08066312371226819,0.1993801652892562,0.260553370490776,32.96413006789957,0.12412480777986822,0.03225604012831108,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.09543474438608782,0.20377906976744184,0.2868026798372806,27.250287888572004,0.1302064685523332,0.03501056626816171,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.06603077504769005,0.20471428571428568,0.2832747446193606,33.095511204581435,0.02188681912767582,0.028011842816810722,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.07150839733434716,0.21954787234042553,0.2860238412276461,33.32579388883048,0.05300310696848646,0.01871852092872809,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.08746540918864278,0.16815718157181572,0.22051627080999675,42.82090125217082,0.062455835147258165,0.05827002343420851,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.13714708858130154,0.22893518518518519,0.2780709984461537,23.17698412698413,0.08536064083924587,0.11789882358444231,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.04185019775352245,0.2112745098039216,0.27469301982201355,49.820369062136834,0.012648897330853195,0.012971615090365402,"[3, 4, 5]"
beethoven,,classical,Trajectory With Future,0.04754735156687128,0.21337772397094432,0.2626863892421092,57.898668975794074,0.10966243293014948,0.017089322933966034,"[3, 4, 5]"
chopin,,classical,Trajectory With Future,0.07388852575194875,0.2027860696517413,0.24405717335897892,42.94396503206555,0.10249717306791498,0.032628117378648416,"[3, 4, 5]"
chopin,,classical,Trajectory With Future,0.09626858156054134,0.2116161616161616,0.2892879048192637,27.963206701983964,0.12113574023278227,0.040802555990018585,"[3, 4, 5]"
chopin,,classical,Trajectory With Future,0.04435754275283136,0.21408243375858685,0.2846988967420309,50.90147774191444,0.06890491122300214,0.009557424790940112,"[3, 4, 5]"
chopin,,classical,Trajectory With Future,0.12334723016271479,0.20323624595469256,0.23268658088225597,25.31351426351427,0.11681592841101636,0.08306255239311804,"[3, 4, 5]"
chopin,,classical,Trajectory With Future,0.0568188314646994,0.1903611111111111,0.2403815804592485,53.99157554090621,0.11156264732619835,0.022598033321691288,"[3, 4, 5]"
chopin,,classical,Trajectory With Future,0.1689627527643186,0.23076923076923078,0.3189251843574704,15.867121767121768,0.1237388159147154,0.08737864077669903,"[3, 4, 5]"
chopin,,classical,Trajectory With Future,0.17014590393093607,0.20782312925170068,0.3302651783566878,13.282936507936505,0.08354810996563573,0.09214361891219339,"[3, 4, 5]"
chopin,,classical,Trajectory With Future,0.20765487954116105,0.1388888888888889,0.3129293178456163,15.122655122655122,0.11927546138072455,0.12257024021729904,"[2, 3, 7]"
chopin,,classical,Trajectory With Future,0.23522546286898205,0.2423611111111111,0.3496526949100032,11.650000000000002,0.09119782468533627,0.19076812116840966,"[3, 4, 5]"
chopin,,classical,Trajectory With Future,0.14872136603662897,0.15219298245614035,0.2674458529334827,25.804761904761907,0.054752249781078184,0.13209806960687615,"[3, 4, 5]"
chopin,,classical,Trajectory With Future,0.13246413725597816,0.2367886178861789,0.3099470724146799,19.429797979797975,0.061399157485944336,0.0781490307424496,"[3, 4, 5]"
chopin,,classical,Trajectory With Future,0.11615289990754503,0.20599415204678365,0.321368725545521,15.39087301587301,0.01924489104830658,0.04610072627693774,"[3, 4, 5]"
chopin,,classical,Trajectory With Future,0.09306552067750758,0.1876647834274953,0.2519816438867726,24.198318185082897,0.027226557802883748,0.046607484870773465,"[3, 4, 5]"
chopin,,classical,Trajectory With Future,0.10652603445873603,0.21879432624113473,0.31897264338109677,18.643997668997674,0.016950450837080223,0.04156781336496639,"[3, 4, 5]"
chopin,,classical,Trajectory With Future,0.22661184955171312,0.22388888888888886,0.2653373506664535,15.416666666666671,0.0539418144035327,0.2159732922444787,"[2, 3, 7]"
chopin,,classical,Trajectory With Future,0.10331356109293072,0.15219298245614035,0.27052930000546044,18.934523809523814,0.01656357688749007,0.047468576644898536,"[3, 4, 5]"
chopin,,classical,Trajectory With Future,0.2294514253847462,0.264367816091954,0.43432311134022306,11.833333333333337,0.051343636869952664,0.17115960633290542,"[3, 4, 5]"
chopin,,classical,Trajectory With Future,0.14710527418544714,0.27205128205128204,0.38937802935077165,18.102042402042393,0.12560562015503876,0.08723059885850584,"[3, 4, 5]"
chopin,,classical,Trajectory With Future,0.143165102231365,0.13333333333333333,0.27244660438100554,25.753174603174603,0.0635654992536926,0.10540540540540541,"[3, 4, 5]"
chopin,,classical,Trajectory With Future,0.11701573076923268,0.22291666666666662,0.2774287350625985,19.796865612202904,0.11711458186764223,0.04570404800753203,"[3, 4, 5]"
chopin,,classical,Trajectory With Future,0.20991259362381698,0.2140625,0.41126568593241764,9.000000000000002,0.020993343573988736,0.11965811965811965,"[3, 4, 5]"
chopin,,classical,Trajectory With Future,0.11796609677008431,0.14461152882205514,0.27385603912732825,23.69411005661006,0.03947655673213135,0.054631217838765005,"[3, 4, 5]"
chopin,,classical,Trajectory With Future,0.2621780856774265,0.175,0.25657890356423224,10.483333333333334,0.08703877689350419,0.19284188034188032,"[3, 4, 5]"
chopin,,classical,Trajectory With Future,0.14215578961647798,0.1869565217391304,0.2891814221001124,19.370634920634913,0.12278159438958067,0.09146835993907385,"[3, 4, 5]"
chopin,,classical,Trajectory With Future,0.11172454548447373,0.057711442786069655,0.3186818105874834,13.635714285714284,0.006279744304581679,0.03921780466724287,"[3, 4, 5]"
chopin,,classical,Trajectory With Future,0.15819302648496286,0.22380952380952382,0.326678638139531,15.794841269841264,0.0985466781214204,0.11758701643360212,"[3, 4, 5]"
chopin,,classical,Trajectory With Future,0.2715658160820087,0.24791666666666667,0.34321369215018915,9.083333333333334,0.08888888888888888,0.2341311134235172,"[3, 4, 5]"
chopin,,classical,Trajectory With Future,0.10026083605972373,0.17968441814595662,0.2750887705099773,34.58606819736859,0.08861417173747405,0.0654672105637032,"[3, 4, 5]"
chopin,,classical,Trajectory With Future,0.2018485663112346,0.27702702702702703,0.5633410077371246,17.050000000000004,0.05683428669339508,0.18302499646942522,"[3, 4, 5]"
chopin,,classical,Trajectory With Future,0.14039744426229359,0.17386831275720166,0.2832787775794338,20.042297245238426,0.11860109093804748,0.07361398665746491,"[3, 4, 5]"
